tax_code,node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
3603869998,COMPANY::3603869998,0.26026136,0.44669548,0.14118819,0.036996577,0.19550975,0.11584919,-0.22776428,-0.04111931,-0.008444519,-0.13112646,-0.43981916,-0.1711858,0.010896389,0.01374751,0.25580025,-0.116752096,-0.17890629,-0.09621651,-0.050649192,-0.050829012,-0.12467842,0.2097708,-0.088629134,0.11916918,-0.18638742,0.1129872,-0.10330371,0.053884163,0.09477303,0.03868934,-0.10047007,0.27776754
3603870030,COMPANY::3603870030,0.27392673,0.43249255,0.1347762,0.041056756,0.20759383,0.119200036,-0.24523607,-0.029990904,-0.02289215,-0.14128225,-0.42491558,-0.1722542,0.011440478,0.016340714,0.24485365,-0.12867025,-0.20676641,-0.07730813,-0.054091904,-0.076106675,-0.13932544,0.19504192,-0.08038171,0.12196153,-0.17172334,0.1319461,-0.11727228,0.05051228,0.079430334,0.06347807,-0.07788117,0.27615246
3603870023,COMPANY::3603870023,0.120305896,0.3024966,0.0751673,0.03990659,0.10143238,0.088416815,-0.18479079,0.028388891,-0.03238982,-0.11497546,-0.3199192,-0.12460362,0.04355493,-0.026499772,0.1259648,-0.09431302,-0.26171908,-0.08672692,-0.06323359,-0.16923544,-0.16266933,0.14909267,-0.26933223,0.123069696,-0.36444286,0.16406548,-0.17581683,0.078896895,0.16299765,0.16493317,-0.29640707,0.30113393
1900684594,COMPANY::1900684594,0.087867126,0.07280495,0.0041989973,0.005677249,-0.0051935604,0.024308642,-0.05188328,0.11329905,-0.02303575,-0.029253611,-0.067285255,-0.04612468,0.0480209,-0.011457724,-0.013875247,-0.052872803,-0.29306266,-0.12380482,-0.11260586,-0.15763809,-0.2645679,0.16915463,-0.29359132,0.2665802,-0.32538542,0.24463664,-0.32704243,0.08367388,0.08877563,0.27284434,-0.26022476,0.36466357
5702115480,COMPANY::5702115480,0.26277122,0.2996712,0.12364518,0.038540673,0.19993517,0.10061586,-0.15628484,-0.06670666,-0.0744,-0.123851195,-0.29539004,-0.1655267,0.038218826,-0.02752619,0.16341917,-0.080113344,-0.20323609,-0.1320394,-0.07391037,-0.10251947,-0.14782186,0.24683203,-0.14235842,0.15003769,-0.3107937,0.18684262,-0.17245385,0.10991718,0.16187309,0.1147658,-0.22924906,0.33016685
5702115522,COMPANY::5702115522,0.25197554,0.26500058,0.10412486,0.021124711,0.17140314,0.06298864,-0.1299246,-0.0637957,-0.024335587,-0.09041919,-0.27675304,-0.1400375,0.023655217,0.015481989,0.16103081,-0.06898384,-0.22865205,-0.14591193,-0.09651182,-0.141418,-0.18387946,0.2707281,-0.15093833,0.16008447,-0.29975086,0.2346239,-0.21890886,0.08524364,0.15537807,0.13393286,-0.17799608,0.36330187
5702115554,COMPANY::5702115554,0.16670972,0.2300146,0.02571911,0.027955499,0.10125711,0.092074625,-0.22521411,0.07892627,-0.061659485,-0.117668435,-0.3048771,-0.13674328,0.03855566,-0.055106923,0.0742085,-0.13055596,-0.2398435,-0.10539552,-0.13710985,-0.16538307,-0.19404276,0.17295885,-0.13702352,0.2599962,-0.3601669,0.13033581,-0.18272871,0.17409067,0.15412019,-0.02478342,-0.20252506,0.37588805
0801378160,COMPANY::0801378160,0.12802646,0.12132995,0.061002173,0.042577334,0.03953739,0.04710502,-0.1043128,0.13243534,-0.06217689,-0.07438945,-0.0760331,-0.04599496,0.02829101,-0.007986883,0.036177482,-0.0866682,-0.278947,-0.11019937,-0.12281121,-0.13399136,-0.24340601,0.21540831,-0.20383604,0.27401367,-0.34991872,0.21710218,-0.32642007,0.09358147,0.10261457,0.18215925,-0.20080025,0.43587068
2200800776,COMPANY::2200800776,0.05999787,0.09870379,0.035949733,0.03274742,0.014441587,0.04724448,-0.057860862,0.07375305,-0.04612565,-0.15135877,-0.14351545,-0.037010476,0.02037041,-0.009985076,-0.008303181,-0.052043095,-0.29123196,-0.08822089,-0.15403287,-0.19405179,-0.29465494,0.17775027,-0.26374486,0.29930073,-0.2993329,0.25037223,-0.31069487,0.10647506,0.075888015,0.20986614,-0.27282634,0.3268601
2200800783,COMPANY::2200800783,0.08418367,0.10901811,0.032822255,0.029390551,0.033375513,0.044275623,-0.068839915,0.08721808,-0.047742818,-0.15795322,-0.15331057,-0.034129754,0.019265972,-0.0053694155,0.0033115596,-0.06205783,-0.30170566,-0.09584203,-0.147095,-0.19953127,-0.29103848,0.17746885,-0.20793399,0.30955204,-0.2988531,0.23949207,-0.32416183,0.103385635,0.068657026,0.18559177,-0.25551367,0.3517148
2200800790,COMPANY::2200800790,0.089994326,0.11344184,0.05171866,0.036349226,0.013343182,0.022213181,-0.054652996,0.099915355,-0.011668268,-0.039506238,-0.036484715,-0.026643481,0.015281012,0.02394198,0.037354253,-0.055485208,-0.31385687,-0.112650394,-0.1387367,-0.2032215,-0.26730293,0.17015243,-0.23210381,0.25499913,-0.3427843,0.19914614,-0.31754056,0.10134349,0.06092567,0.25753546,-0.26347822,0.3919354
2200800800,COMPANY::2200800800,0.07658883,0.12103568,0.016679088,0.0001906438,0.08189266,0.14898604,-0.1361209,0.005226583,-0.1170867,-0.2608239,-0.18775801,-0.15353937,-0.05615269,0.015076344,-0.07815387,-0.02269163,-0.3715143,-0.0037411184,-0.0010276746,-0.30746508,-0.18031912,0.11523003,-0.14918725,0.17975003,-0.17051762,0.27513877,-0.32581705,0.1668789,0.0133329155,0.27061072,-0.19827862,0.3110303
2301210660,COMPANY::2301210660,0.05216055,0.08384934,-0.005901616,0.01193965,0.07727952,0.19626008,-0.12568368,-0.05500663,-0.17931688,-0.21682695,-0.17298582,-0.19011132,-0.14546011,-0.0048602875,-0.12237071,-0.044259176,-0.34206468,-0.00053286325,0.09422348,-0.16981588,-0.06512195,0.07425946,-0.1083071,0.046328753,-0.07067339,0.31618375,-0.3182646,0.26800925,0.014573324,0.41305164,-0.14785242,0.3070496
0315094259-009,COMPANY::0315094259-009,-0.37913382,-0.37372157,-0.12711208,-0.060802806,-0.21962754,-0.15682703,0.14370008,-0.047805373,-0.029659461,0.22490785,0.3920377,0.03399981,0.041847885,0.04626324,-0.017959978,0.16846095,0.18735541,0.043840937,-0.0066999914,0.04436608,0.19829905,-0.11869048,0.00010107281,-0.2349233,0.17874911,-0.061372582,0.23285273,-0.100251965,-0.15195724,0.111126035,0.08261569,-0.2686504
2001361700,COMPANY::2001361700,0.105386004,0.0764605,-0.0016772053,-0.004386984,-0.011819799,0.025861481,-0.050505802,0.12372359,-0.011596644,-0.0148427645,-0.075132646,-0.058277365,0.04211575,0.007265711,-0.0029351707,-0.050033037,-0.31226867,-0.09740016,-0.14449544,-0.1884553,-0.2694456,0.17895044,-0.2177407,0.2738918,-0.34320572,0.21477504,-0.3382778,0.09765521,0.078543,0.21035574,-0.21445553,0.41938397
8748648790,COMPANY::8748648790,0.15943733,0.33479035,0.0005093553,0.03366114,0.01186826,0.13623473,-0.21134011,0.10860301,0.010685576,-0.12410619,-0.3548544,-0.12364093,0.10495457,-0.007234129,0.084623806,-0.23119353,-0.195573,-0.11051369,-0.15725915,-0.13057394,-0.2021252,0.11604992,-0.16691251,0.24545597,-0.29412824,0.14423563,-0.13833347,0.23419853,0.1260306,0.04471426,-0.2118838,0.28115144
0317302835,COMPANY::0317302835,0.13986452,0.16956949,0.03012405,0.0244887,0.074268155,0.06106873,-0.09476862,0.042982046,-0.06946675,-0.1826754,-0.1828427,-0.07976233,0.07151155,0.0023576126,0.024017572,-0.059587017,-0.28754687,-0.09062625,-0.17961422,-0.24546279,-0.2672539,0.17387894,-0.24373473,0.24910828,-0.262743,0.2537573,-0.3033338,0.08732333,0.06669148,0.22543903,-0.22673221,0.3107985
8740876812-001,COMPANY::8740876812-001,-0.33595502,-0.2671524,-0.117675364,0.029516444,-0.18266413,-0.19635336,0.12727384,-0.04919999,-0.15049548,0.1959737,0.49436742,0.041589215,0.02264046,0.09456748,0.03754927,0.07377576,0.19890626,0.058597855,0.027865177,0.14776409,0.22757222,-0.16557837,-0.047625378,-0.26215088,0.15501913,-0.15098892,0.22929639,-0.058817174,-0.116881795,0.072540656,0.1046271,-0.1961457
8059884843,COMPANY::8059884843,0.17826073,0.4340823,0.039731443,0.054414365,0.047530048,0.11349798,-0.29153034,0.18677425,-0.060902975,-0.18731295,-0.38888556,-0.12429704,0.12159512,-0.016710581,0.08756311,-0.2108428,-0.18964767,-0.084771916,-0.09402655,-0.17957394,-0.18393871,0.13129453,-0.14257036,0.1420301,-0.28365073,0.09246575,-0.12176353,-0.007349867,0.12939331,-0.07276733,-0.13168791,0.22022408
5702115392,COMPANY::5702115392,0.22652897,0.2770474,0.05170518,0.037486866,0.16742644,0.13698086,-0.28501922,0.048837367,-0.07609191,-0.14334111,-0.3596191,-0.1953221,0.016904486,-0.038066868,0.1188212,-0.1523226,-0.19953641,-0.09947546,-0.11996522,-0.13130087,-0.15246776,0.16488196,-0.091453195,0.20446965,-0.31260988,0.14203525,-0.13718158,0.12763833,0.17952093,-0.02067304,-0.122362845,0.34925994
3603870048,COMPANY::3603870048,0.1265331,0.2900831,0.063161515,0.049294934,0.0893948,0.098479845,-0.18612224,0.07166482,-0.0528102,-0.13256554,-0.30604967,-0.11590936,0.06428485,-0.037969448,0.09265162,-0.098085515,-0.26142922,-0.11613734,-0.081056245,-0.16153267,-0.21826683,0.16393703,-0.27790335,0.17710605,-0.31566927,0.1786485,-0.1776636,0.08907791,0.13851942,0.16925147,-0.2941324,0.28582105
3603869980,COMPANY::3603869980,0.15371756,0.40351343,0.040247034,0.03724299,0.02698222,0.09782189,-0.25541744,0.16657095,-0.028727978,-0.14794473,-0.39622524,-0.1180834,0.09296799,-0.010757665,0.09776367,-0.17362954,-0.25932628,-0.110097475,-0.022174997,-0.17483787,-0.15806572,0.16487211,-0.002446281,0.16823573,-0.23375136,0.07996606,-0.22620827,-0.03074427,0.09416456,0.011461304,-0.15808706,0.35650647
1201662171,COMPANY::1201662171,0.2613936,0.48807964,0.14693624,0.04272537,0.19703953,0.12537797,-0.25924763,-0.03616403,-0.020797953,-0.1525077,-0.47005993,-0.1815403,0.022049293,-0.0021142531,0.27551576,-0.12777662,-0.116353214,-0.1037758,-0.03027289,-0.04912301,-0.055659812,0.18168682,-0.03780647,0.015325743,-0.18279998,0.08864081,-0.074009694,-0.014777018,0.11193195,0.038157832,-0.08066627,0.2092217
8756123772,COMPANY::8756123772,0.30154362,0.35071138,0.106054604,0.026983397,0.19886838,0.08723421,-0.23509698,-0.017192334,-0.048363272,-0.12413281,-0.4009998,-0.18503347,0.0250805,-0.026732583,0.18317942,-0.1399277,-0.19102079,-0.084006615,-0.049928997,-0.09577415,-0.19473775,0.13480893,-0.03569683,0.22211125,-0.22557698,0.18098341,-0.14397813,0.14510359,0.14321361,0.09088916,-0.14983149,0.2560227
2500683326,COMPANY::2500683326,0.2810626,0.2870014,0.08263303,0.022807552,0.18957028,0.08303407,-0.22994296,0.007205111,-0.042424932,-0.11216797,-0.36890516,-0.17007966,0.011819306,-0.030096114,0.15639278,-0.12791033,-0.20404616,-0.10262605,-0.07716222,-0.07070724,-0.16234271,0.17593779,-0.068568766,0.23000766,-0.2827516,0.17172095,-0.18353412,0.1727114,0.13737147,0.0736264,-0.17641136,0.32842845
8742227203,COMPANY::8742227203,0.30194038,0.3511728,0.10619414,0.0270189,0.19913003,0.08734898,-0.2354063,-0.017214954,-0.048426904,-0.124296136,-0.40152743,-0.18527693,0.025113499,-0.026767755,0.18342043,-0.1401118,-0.1898322,-0.08406551,-0.051654357,-0.09725808,-0.19358034,0.13090558,-0.038915955,0.22478585,-0.22047007,0.18462555,-0.14416973,0.14633928,0.14108385,0.09352157,-0.14841208,0.25511774
8755890432,COMPANY::8755890432,0.16705379,0.17255816,0.029763408,0.03389801,0.09110637,0.07942465,-0.12150784,0.075792,-0.08495414,-0.22532925,-0.19866665,-0.085167974,0.05778929,0.0055209836,0.01474749,-0.085548766,-0.25700867,-0.079248644,-0.16296504,-0.21002303,-0.24934122,0.15322347,-0.23019339,0.29808465,-0.27114862,0.2546226,-0.30338287,0.10160245,0.0847077,0.14926417,-0.21465978,0.32062483
4601236790-001,COMPANY::4601236790-001,-0.33527067,-0.38971418,-0.17259297,-0.086833455,-0.21949138,-0.16252916,0.05496056,-0.05774152,0.032150224,0.20219901,0.30093724,-0.030861318,0.1373113,0.02815332,-0.020307943,0.17719992,0.27395,0.060850613,-0.056256138,0.048498955,0.20785457,-0.12270187,-0.034483027,-0.23737198,0.19205695,0.006123637,0.13474011,-0.1596543,-0.120270744,0.090953544,0.1523042,-0.32555196
0317303772,COMPANY::0317303772,0.13909446,0.119990416,0.029803788,0.03961001,0.06577351,0.07030744,-0.09630666,0.062216897,-0.10592805,-0.17819431,-0.15985624,-0.063634984,0.021135159,-0.010562314,0.01656669,-0.08619316,-0.30642954,-0.06692748,-0.16832331,-0.20470415,-0.24977246,0.15413186,-0.18854134,0.30301085,-0.30464447,0.2489403,-0.29242748,0.15953705,0.09617533,0.14433059,-0.20165785,0.37673572
0317303451,COMPANY::0317303451,0.064690374,0.08121575,0.050643876,0.031614542,0.023419548,0.066204295,-0.04972981,0.086278215,-0.061972994,-0.07348082,-0.101097874,-0.025901614,-0.03801902,-0.033477325,0.038096197,-0.066115975,-0.30829632,-0.09501594,-0.1613471,-0.1561393,-0.25015178,0.17660145,-0.21406993,0.26520494,-0.34231475,0.24273056,-0.3009396,0.16394703,0.102816015,0.18422201,-0.20520768,0.44465205
0402013739-001,COMPANY::0402013739-001,-0.24727352,-0.2343362,-0.1805343,-0.15289973,-0.022913465,-0.24078397,0.15928419,-0.22379193,0.2501015,0.36550272,0.33181602,0.19076502,0.08831848,0.038449805,0.0961881,0.11471391,0.11415591,0.050086442,-0.24451236,-0.07779921,0.05218358,-0.14715225,-0.27926818,-0.03344174,-0.025804276,0.10583432,0.051152267,0.08753657,-0.066716895,0.2572315,-0.1182857,-0.16753174
0317302916,COMPANY::0317302916,0.112609915,0.06578097,0.039102796,0.043637194,0.054697186,0.05951144,-0.09278404,0.077049404,-0.110553145,-0.14767902,-0.12425512,-0.039965034,0.010103405,-0.040880725,0.0004928022,-0.07686557,-0.30071276,-0.062705286,-0.17014709,-0.20026994,-0.26616448,0.16012885,-0.18746822,0.33751485,-0.31459022,0.24237405,-0.26936316,0.17143941,0.10726622,0.13182604,-0.19953668,0.40299818
0110004991,COMPANY::0110004991,0.1409631,0.016469423,-0.020433549,0.03364422,0.1088246,0.057412222,-0.12122093,0.05816993,-0.045497518,-0.029941326,-0.06703883,-0.076220304,0.02353862,-0.053047776,0.033134572,-0.025278537,-0.31319028,-0.072536774,-0.15755586,-0.17356461,-0.28032723,0.1605667,-0.22945528,0.31283924,-0.2751172,0.2523374,-0.28104612,0.15752368,0.12071966,0.17128053,-0.2918398,0.37588543
1102010520,COMPANY::1102010520,0.2788806,0.41017732,0.12572709,0.03354361,0.21291219,0.10491567,-0.20075767,-0.058877043,-0.037582986,-0.12540999,-0.40247953,-0.18911506,0.025961589,0.0041805496,0.22550312,-0.11137715,-0.13690516,-0.0760026,-0.064901896,-0.095436364,-0.15091637,0.20347688,-0.08958199,0.16757467,-0.20858164,0.160027,-0.14023912,0.09376646,0.15000558,0.039846256,-0.1841516,0.25376394
4101614067,COMPANY::4101614067,0.22830042,0.0942944,-0.0479402,0.033100683,0.121732645,0.08882202,-0.14763352,0.030000143,-0.074449286,-0.08203017,-0.24442281,-0.14494178,-0.020442775,-0.06294641,0.06390515,-0.13095462,-0.26285592,-0.13150486,-0.03930338,-0.107120045,-0.24535523,0.14182284,-0.06102423,0.37376714,-0.25482956,0.21319085,-0.2440222,0.17637317,0.12317361,0.09117332,-0.2636221,0.39291915
8734484077,COMPANY::8734484077,0.13040815,0.10965761,0.059018143,0.054346386,0.08229,0.07548886,-0.121691406,0.10635127,-0.09942222,-0.106314905,-0.09242423,-0.05151654,0.0011324623,-0.03084354,0.04222829,-0.09153839,-0.29163566,-0.084739774,-0.15258226,-0.16090289,-0.23683357,0.1437049,-0.20951971,0.29824176,-0.31815302,0.24121732,-0.2945696,0.17596763,0.10833224,0.16591075,-0.232587,0.4011864
5100171914,COMPANY::5100171914,0.13151631,0.22698814,-0.11657643,-0.018140487,-0.092813134,0.09850581,-0.15222117,0.15872379,0.2360957,0.07221863,-0.055889465,0.06797733,0.348232,0.027490605,0.022455188,-0.24905977,-0.29380125,-0.053634677,-0.1859149,-0.14693834,-0.16368459,0.17373073,-0.29238307,0.072512046,-0.3235109,0.037169024,-0.112094164,0.1304134,0.12666164,0.11222557,-0.28714815,0.23988275
4201908053,COMPANY::4201908053,0.14030568,0.2234156,-0.10037228,-0.0039902017,-0.04852059,0.0881119,-0.16034056,0.13798822,0.21167704,0.063348204,-0.037127133,0.056301307,0.3253981,0.016695257,0.0393203,-0.21260019,-0.31244308,-0.05443978,-0.17373963,-0.15657191,-0.17247534,0.19609149,-0.28230724,0.09192659,-0.3227387,0.06156852,-0.1381207,0.11708798,0.12843123,0.12599528,-0.3147337,0.27453378
8718911405,COMPANY::8718911405,0.2427638,0.35481307,0.122692585,0.04058664,0.19036004,0.11019538,-0.16183753,-0.06048483,-0.02773455,-0.13007602,-0.37916863,-0.16240111,0.050996315,-0.038485277,0.18690938,-0.10896257,-0.19104503,-0.11205595,-0.06289383,-0.06902737,-0.16366035,0.24773955,-0.102593735,0.15644155,-0.27439746,0.15623038,-0.14526358,0.11654084,0.14201285,0.044132166,-0.23178971,0.30059955
4900885257,COMPANY::4900885257,0.26077303,0.23161156,0.07122664,0.016375871,0.17193517,0.08127299,-0.13626659,-0.05256212,-0.04533677,-0.083307475,-0.3101001,-0.157748,0.020974088,-0.03141785,0.14563844,-0.090809345,-0.24407801,-0.12559341,-0.06790861,-0.12342342,-0.23622808,0.18695514,-0.11839667,0.25472397,-0.24846181,0.21307537,-0.23577167,0.120603934,0.1270573,0.13525069,-0.23748195,0.34876227
0316267056-002,COMPANY::0316267056-002,-0.35187784,-0.1970152,-0.042359903,-0.0074844793,-0.23775202,-0.16869314,0.30106506,0.008693656,-0.007903981,0.16652445,0.44530362,0.20393345,-0.097864956,0.09142244,-0.008142586,0.16095237,0.115995586,0.09657188,0.039368767,0.03399559,0.12260719,-0.08221064,0.08066331,-0.24270573,0.15155312,-0.20008416,0.2571192,-0.1320727,-0.082570404,-0.123088084,0.09584404,-0.24048315
1201662164,COMPANY::1201662164,0.27763328,0.4630075,0.13938084,0.038261417,0.19862361,0.11085096,-0.28839615,-0.018000996,-0.027427936,-0.14869732,-0.46903005,-0.17296937,0.028731773,0.0074321995,0.2593885,-0.14999449,-0.12819721,-0.09587903,-0.039177574,-0.06553401,-0.07168015,0.190519,-0.03051295,0.066593714,-0.19190884,0.07540534,-0.06831184,0.007195543,0.09614987,-0.0054930937,-0.07916728,0.21897759
4800916046-001,COMPANY::4800916046-001,-0.3868538,-0.25534743,-0.1356147,-0.08460697,-0.13544276,-0.08884129,0.19236143,-0.22848246,-0.06720879,0.17188783,0.44920588,0.03821436,-0.12393273,0.10692337,-0.08427077,0.17341581,-0.07355437,0.06080961,0.2999802,-0.018062238,0.12567206,-0.15081424,0.07256852,-0.1778274,0.25073418,-0.020413304,-0.013728567,0.061942723,-0.12399731,0.2720182,0.057871576,-0.08941192
3800370830-001,COMPANY::3800370830-001,-0.15696017,-0.035515945,-0.080396734,-0.008642328,-0.12183081,-0.12847291,0.31795827,-0.06693175,0.30997178,0.13676289,0.327174,0.4268767,0.009305093,0.050703157,0.047471017,0.09769478,0.0793625,0.095616385,0.0002679153,0.061035354,0.09481457,-0.10921029,-0.070933305,-0.24209268,0.054663762,-0.28561962,0.33101717,-0.058179308,-0.041139126,-0.17454909,0.061538495,-0.27374467
8730317389,COMPANY::8730317389,0.30177703,0.35098284,0.10613669,0.027004283,0.19902231,0.08730173,-0.23527895,-0.01720564,-0.048400704,-0.124228895,-0.4013102,-0.1851767,0.025099913,-0.026753273,0.18332121,-0.14003602,-0.18995894,-0.08745644,-0.04888493,-0.09460149,-0.19452801,0.13025999,-0.03660377,0.2261583,-0.2207775,0.18070854,-0.14493465,0.14701898,0.13912013,0.092637315,-0.15125543,0.25687334
3703060417,COMPANY::3703060417,0.1656679,0.20932852,0.029564379,0.025343804,0.07956589,0.07887352,-0.11150635,0.054449577,-0.075281434,-0.22121973,-0.20616256,-0.087419525,0.06834817,0.00084975193,0.03489552,-0.077000245,-0.26488423,-0.08592141,-0.113533184,-0.22678094,-0.24574289,0.15433523,-0.21509203,0.27649775,-0.25810906,0.2630662,-0.3062042,0.08511606,0.10696599,0.16816923,-0.21611936,0.33264008
3703060336,COMPANY::3703060336,0.16681962,0.21050632,0.043146126,0.03413552,0.09193478,0.08456049,-0.10779834,0.040946137,-0.10029809,-0.23071164,-0.22334407,-0.10897347,0.09283431,-0.0013087787,0.028358469,-0.06433631,-0.2493064,-0.097746104,-0.1377831,-0.22588518,-0.23248608,0.17820726,-0.19759448,0.26653427,-0.26876652,0.26841027,-0.289026,0.058087893,0.092927665,0.17142737,-0.18227282,0.34246045
3703060311,COMPANY::3703060311,0.10713198,0.121283345,0.024308618,0.027809845,0.03124187,0.061140385,-0.052539036,0.05975144,-0.069381975,-0.16222422,-0.15750554,-0.04267,0.0037413605,-0.01528951,0.020782014,-0.066092886,-0.3061643,-0.06803006,-0.15186357,-0.21460715,-0.25787666,0.15304312,-0.21008419,0.3095993,-0.3047132,0.25062835,-0.2939224,0.14825249,0.10400691,0.14526403,-0.21563469,0.3984373
8730337593,COMPANY::8730337593,0.29952553,0.3483642,0.10534482,0.026802808,0.19753742,0.08665039,-0.23352356,-0.017077273,-0.048039597,-0.12330204,-0.3983161,-0.18379512,0.024912646,-0.026553672,0.18195347,-0.13899122,-0.17922558,-0.09011566,-0.061242852,-0.09206204,-0.18239053,0.13703789,-0.04536065,0.2225674,-0.23084037,0.19179833,-0.14359605,0.16280283,0.14766848,0.087545745,-0.14637175,0.26049232
8742287971,COMPANY::8742287971,0.3003031,0.3492686,0.105618306,0.026872389,0.19805026,0.086875334,-0.23412982,-0.017121607,-0.04816431,-0.12362215,-0.39935017,-0.18427226,0.02497732,-0.026622606,0.18242584,-0.13935205,-0.18585622,-0.08550965,-0.056784246,-0.08958871,-0.18582538,0.13906312,-0.04037027,0.22364677,-0.23004325,0.18230164,-0.13847975,0.1611448,0.14693213,0.079467356,-0.15206094,0.26087186
8730300191,COMPANY::8730300191,0.30017942,0.34912473,0.1055748,0.026861321,0.19796868,0.08683955,-0.23403338,-0.017114555,-0.04814447,-0.123571225,-0.39918566,-0.18419637,0.024967033,-0.026611641,0.18235071,-0.13929465,-0.18618827,-0.08679741,-0.05520473,-0.08911309,-0.18553726,0.14001793,-0.040723402,0.22176698,-0.23226449,0.18104945,-0.14023282,0.15674324,0.14855447,0.07930678,-0.15506884,0.26089734
2300655459-001,COMPANY::2300655459-001,-0.34603012,-0.22126333,-0.05607748,-0.041889757,-0.1727588,-0.15760359,0.23301038,-0.042092457,0.016111242,0.22703567,0.41405132,0.17454314,-0.07899656,0.062679715,0.020141473,0.12336622,0.16167864,0.12118347,0.0013494804,0.08409167,0.15707926,-0.144812,0.09400376,-0.23350225,0.18106602,-0.18839431,0.29460052,-0.070251994,-0.08666009,-0.07478785,0.12362156,-0.30143464
8680375128,COMPANY::8680375128,0.2054147,0.22930577,0.044051185,0.014896268,0.10716674,0.05314044,-0.11840021,0.021374702,-0.046269745,-0.17317732,-0.24585381,-0.102024645,0.059233144,0.0024640604,0.077150404,-0.07312919,-0.25788388,-0.11020076,-0.10519346,-0.17657666,-0.27217925,0.19518816,-0.19316295,0.24837382,-0.26640612,0.25924787,-0.30777383,0.054523773,0.098657496,0.20310996,-0.22208808,0.29700825
0317303109,COMPANY::0317303109,0.14455324,0.15721343,0.02873497,0.030074714,0.06767047,0.06414828,-0.09013985,0.06268984,-0.07637646,-0.19418304,-0.19961283,-0.07188447,0.04864843,-0.010987331,0.024944229,-0.062017843,-0.2704283,-0.08471637,-0.13724011,-0.19920932,-0.25535995,0.17176843,-0.22445673,0.3056213,-0.28609452,0.29082948,-0.27250665,0.11768484,0.10829808,0.18181208,-0.20304488,0.34426886
0317303099,COMPANY::0317303099,0.13476454,0.1276784,0.03177697,0.038962767,0.04351508,0.07564957,-0.08843243,0.07002622,-0.10737845,-0.1924942,-0.17726,-0.052414026,0.016129464,-0.02803557,0.022455283,-0.08643539,-0.2849979,-0.0917501,-0.13062331,-0.20312186,-0.2586485,0.17592065,-0.17669065,0.2990604,-0.31075418,0.25779933,-0.28533533,0.11615078,0.12405638,0.13122024,-0.17997481,0.40186098
0317303067,COMPANY::0317303067,0.097516164,0.09322449,0.024108557,0.027200708,0.024254983,0.05092286,-0.05930839,0.065424785,-0.073183216,-0.14716166,-0.14799336,-0.033119995,0.00068657903,-0.025146643,0.013134855,-0.066754974,-0.29443637,-0.084905155,-0.15377778,-0.21940328,-0.26595852,0.16384661,-0.19778802,0.34196872,-0.2986446,0.26630893,-0.2780859,0.14884743,0.117462605,0.12871209,-0.16805911,0.42034808
0317303035,COMPANY::0317303035,0.090007044,0.06810277,0.033949263,0.034904856,0.030216927,0.057610605,-0.049462255,0.07038436,-0.08026364,-0.1354319,-0.13147739,-0.029498752,-0.011721502,-0.03746599,0.009869257,-0.054445595,-0.3082019,-0.07573476,-0.16107515,-0.19785647,-0.26744154,0.1777217,-0.206483,0.30566785,-0.31821114,0.2370866,-0.31593582,0.1436898,0.11591458,0.12228187,-0.22195402,0.40636948
8607666807,COMPANY::8607666807,0.17133413,0.18075544,0.027232148,0.029575396,0.08199708,0.052595284,-0.099920146,0.06329254,-0.059968635,-0.18630624,-0.20664123,-0.06787725,0.042660158,-0.00661525,0.03753075,-0.08174362,-0.269674,-0.07969601,-0.14485607,-0.20306249,-0.2791021,0.16205174,-0.2034541,0.30016702,-0.29373464,0.24987392,-0.26774246,0.14655876,0.11024284,0.145467,-0.23242497,0.3333823
8732984934,COMPANY::8732984934,0.30489412,0.47807667,0.15425761,0.044272784,0.22487314,0.13137136,-0.26070267,-0.0607406,-0.029353138,-0.15380326,-0.50996566,-0.21202464,0.037909444,0.014337707,0.28088832,-0.14176579,-0.06649049,-0.09915296,0.09204009,0.010315073,-0.016060172,0.11312884,0.08991906,-0.011358249,0.016686702,0.03801792,-0.0577071,-0.13482298,0.07197688,0.058089778,-0.041766096,0.0737484
0317297568,COMPANY::0317297568,0.15233085,0.17636985,0.029152907,0.023707675,0.07557841,0.059889566,-0.10299064,0.05276004,-0.07092219,-0.19677618,-0.20574461,-0.08465674,0.07368933,0.0034089165,0.024576599,-0.06418881,-0.27623558,-0.07584863,-0.1799332,-0.2298527,-0.25423262,0.1772933,-0.23317128,0.25879532,-0.26332447,0.25404447,-0.31148398,0.09087558,0.07346315,0.19514832,-0.22074194,0.3195763
0317303211,COMPANY::0317303211,0.14111505,0.18496484,0.03765042,0.023296025,0.06920484,0.064861834,-0.094977826,0.038344007,-0.06942061,-0.19587652,-0.21119684,-0.096955895,0.08253944,0.006103551,0.02327088,-0.054863628,-0.25367573,-0.10246557,-0.13781576,-0.22407673,-0.25665858,0.17599617,-0.25491247,0.26437673,-0.28138644,0.26472965,-0.2912048,0.06472593,0.09846547,0.20893505,-0.2299201,0.31079513
